Year,Game,Watch time (mins),Stream time (mins),Peak viewers,Peak channels,Streamers,Average viewers,Average channels,Average viewer ratio,Language
2021,SMITE,3376171740,53273340,84800,368,65303,6424,101,63.37,English
2021,FIFA 22,2901551700,23695020,205640,837,86182,5521,45,122.45,English
2021,Sports,2828120340,20423760,128176,226,38390,5381,38,138.47,English
2021,Call of Duty: Modern Warfare,2799500100,530192400,58371,5234,1049722,5326,1008,5.28,English
2021,Call of Duty: Black Ops Cold War,2677773480,211710180,90837,2229,428608,5095,402,12.65,English
2021,Sea of Thieves,2610187560,94524540,133290,1874,160857,4966,179,27.61,English
2021,Magic: The Gathering,2597294760,26038620,54403,252,27587,4942,49,99.75,English
2021,PUBG: BATTLEGROUNDS,2595938880,72913860,72514,371,71964,4939,138,35.6,English
2021,NBA 2K21,2220828480,88699080,58746,694,238256,4225,168,25.04,English
2021,Poker,2159741100,18472080,62556,116,10865,4109,35,116.92,English
2021,DayZ,2102004180,39191220,58424,192,58545,3999,74,53.63,English
2021,Phasmophobia,2005811880,118399560,166709,2247,277177,3816,225,16.94,English
2021,Special Events,1971821820,8583480,1289357,2950,32862,3751,16,229.72,English
2021,Halo Infinite,1964300940,54326940,258362,4987,156172,3737,103,36.16,English
2021,Valheim,1854830820,76102500,106708,2376,132674,3529,144,24.37,English
2021,Retro,1814602620,44869380,27642,212,24097,3452,85,40.44,English
2021,Super Smash Bros. Ultimate,1786725660,52482360,101169,1819,52232,3399,99,34.04,English
2021,Call of Duty: Vanguard,1768507260,62429340,169604,6015,149248,3365,118,28.33,English
2021,"Pools, Hot Tubs, and Beaches",1747572480,13499580,89705,143,17257,3325,25,129.45,English
2021,VRChat,1675910700,38992980,43664,350,42794,3188,74,42.98,English
2021,StarCraft II,1661633700,11719860,57268,62,11281,3161,22,141.78,English
2021,Resident Evil Village,1654271520,44903640,257427,4601,125001,3147,85,36.84,English
2021,Diablo II: Resurrected,1562585640,15174720,261939,1526,27264,2973,28,102.97,English
2021,Dungeons & Dragons,1560636660,35844240,214205,331,26118,2969,68,43.54,English
2021,World of Tanks,1548991080,14175240,44550,79,13237,2947,26,109.27,English
2021,Talk Shows & Podcasts,1508224680,27680820,83937,225,43699,2869,52,54.49,English
2021,Pokémon Sword/Shield,1507954140,51259980,53524,462,42893,2869,97,29.42,English
2021,Animal Crossing: New Horizons,1491081300,44920860,56662,1008,50260,2837,85,33.19,English
2021,Brawlhalla,1431169020,16371000,72969,99,66835,2723,31,87.42,English
2021,NBA 2K22,1386873600,43802580,138926,2773,92859,2638,83,31.66,English
2021,Age of Empires II,1318906560,8737740,64833,48,8694,2509,16,150.94,English
2021,Black Desert,1290742260,23170620,46908,160,18442,2456,44,55.71,English
2021,Hunt: Showdown,1250856720,41425980,66668,291,42944,2380,78,30.19,English
2021,Super Mario 64,1246729320,14797440,139114,122,18503,2372,28,84.25,English
2021,Science & Technology,1228891380,34679460,190162,176,26822,2338,65,35.44,English
2021,The Elder Scrolls Online,1181960160,26213940,100744,154,33656,2249,49,45.09,English
2021,Fall Guys,1143898800,38044320,283512,626,120259,2176,72,30.07,English
2021,The Binding of Isaac: Repentance,1133241660,13492680,52662,267,22794,2156,25,83.99,English
2021,Stardew Valley,1085475600,59305860,99064,455,112764,2065,112,18.3,English
2021,World of Warships,1079700960,11341200,43372,62,9005,2054,21,95.2,English
2021,Dark Souls III,1040610720,35433900,63544,165,75544,1980,67,29.37,English
2021,ROBLOX,1028941680,63668880,214583,298,276480,1957,121,16.16,English
2021,Back 4 Blood,1014242460,29419560,249717,2792,105871,1929,55,34.48,English
2021,Guilty Gear: Strive,1011931980,16078080,44723,582,27938,1925,30,62.94,English
2021,Pokémon Brilliant Diamond/Shining Pearl,1000342380,25675320,149543,3313,38342,1903,48,38.96,English
2021,Jackbox Party Packs,962436600,28100340,234280,805,84980,1831,53,34.25,English
2021,RimWorld,922696980,12861780,28940,147,13812,1755,24,71.74,English
2021,The Sims 4,921064440,34504920,166522,353,75543,1752,65,26.69,English
2021,Battlefield 2042,904091760,17849460,184354,1756,66543,1720,33,50.65,English
2021,Super Smash Bros. Melee,900667620,10007580,114510,93,11271,1713,19,90,English
2021,Bloons TD 6,887204340,11530260,90626,110,40328,1688,21,76.95,English
2021,Warframe,877012320,26224980,518149,422,46591,1668,49,33.44,English
2021,osu!,853566300,40051860,28958,166,88818,1624,76,21.31,English
2021,Pokémon Trading Card Game,850313460,22483140,55324,284,23169,1617,42,37.82,English
2021,Pokémon UNITE,848560500,25792140,97795,1424,39704,1614,49,32.9,English
2021,Super Mario Maker 2,837697920,14386140,82188,105,9457,1593,27,58.23,English
2021,TrackMania,790574520,5784480,50681,57,7028,1504,11,136.67,English
2021,Legends of Runeterra,784262220,6252720,40728,100,9032,1492,11,125.43,English
2021,Age of Empires IV,773243760,3556740,57211,228,8397,1471,6,217.4,English
2021,Marbles on Stream,747939060,21449280,78530,112,36591,1423,40,34.87,English
2021,Terraria,747865860,21830520,264544,131,76180,1423,41,34.26,English
2021,MLB The Show 21,741474000,19992900,39507,1071,40978,1410,38,37.09,English
2021,Red Dead Redemption 2,727089660,43897140,30310,280,114927,1383,83,16.56,English
2021,Diablo III,716886600,13421340,78811,504,28093,1364,25,53.41,English
2021,Street Fighter V,714257940,11087520,69670,135,13755,1359,21,64.42,English
2021,Outriders,704737380,29835000,95041,2304,68755,1340,56,23.62,English
2021,Madden NFL 22,693421980,19163760,75131,476,50955,1319,36,36.18,English
2021,Crypto,685956660,10401660,37797,50,4386,1305,19,65.95,English
